,text,lacking_dem_pref
306,"Pleased PA received extension for REAL ID through October 10, 2018. Current PA IDs will allow you to board commercial aircraft through then.",0.0
307,"How many times are we going to say ""Our hearts and prayers are with the families of those killed"" before we take action on gun reform?",0.0
308,Trump's decision to end #DACA is heartless and irresponsible. Destroying the lives of young Americans doesn't help America.,0.0
309,"Today, I am remembering 1963 and the #MarchOnWashington for equality of African Americans. Thank you to all those who fight for the dream.",0.0
310,"SEPTA should shut down Norristown High Speed Line and utilize shuttle buses while investigation of crash continues.
 https://t.co/w96GM8Us6O",0.0
311,Trump has once again shared his core feelings by choosing to defend racists and those who support Nazism rather than the American people.,0.0
312,As Americans we can never stop standing up and denouncing violence and bigotry. We must band together to fight the scourge of hate.,0.0
313,Today we celebrate the 52nd anniversary of #Medicare &amp,0.0
314,"Proud to support the Muhammad Ali Expansion Act, which extends boxing protections in current law to Mixed Martial A… https://t.co/7eixeTbzSG",0.0
315,Vital position to combat anti-Semitism hasn’t been filled at State Department. I sent a letter to President Trump urging immediate action.,0.0
316,Happy Independence Day! https://t.co/5T1XUEAjml,0.0
317,"RT @HouseAdm_Dems: Yesterday marked the 4th anniv. of Shelby v. Holder. It’s time to restore full power to the #VotingRights Act.
https://t…",0.0
318,I joined federal lawsuit challenging President Trump’s violation of Constitution’s anti-corruption clause. https://t.co/0xQRoaoySN,0.0
319,"Every day, Philly welcomes refugees who help our city thrive. On World Refugee Day, I stand #WithRefugees in our city of brotherly love.",0.0
320,"Good news for PA: Department of Homeland Security has agreed to extend acceptance of Pennsylvania driver's licenses until Oct. 10, 2017.",0.0
321,"I’m thankful for the opportunity to work for the people of Wisconsin, and thinking of our men &amp; women currently ser… https://t.co/yjo1bVw2F6",0.0
322,https://t.co/ppjMumSPm0 is currently open for business! Make sure to go online by December 15 to find and enroll in… https://t.co/s4kl2q5ULb,0.0
323,Today I visited the Tomah VA facility with @RepRonKind @jakeleinenkugel and Marv and Linda Simcakoski. Thanks to ev… https://t.co/DlBqOrptUh,0.0
324,"The big dinner is almost here! From my kitchen to yours, here are two of my favorite #Thanksgiving recipes. Enjoy!… https://t.co/YtXCeTYCjP",0.0
325,RELEASE: American Manufacturers Applaud U.S. Senator Tammy Baldwin for Getting the Job Done to Improve Buy American… https://t.co/l8ELIUnzjA,0.0
326,My statement on the FCC’s plan to repeal #NetNeutrality https://t.co/vyNw0YrqDu,0.0
327,"I want to know why PNC bank appears to have chosen short-term profit at the expense of Appleton Coated, its workers… https://t.co/hJZ79OBVpU",0.0
328,"RT @JessicaASmith8: ICYMI: In the midst of the #opioidcrisis, @SenatorBaldwin &amp; a Wisconsin family are working to make pain treatment safer…",0.0
329,RELEASE: U.S. Senator Tammy Baldwin Secures Funding for Wisconsin’s #GreatLakes https://t.co/nTxmF9wqCS,0.0
330,"Regardless of where they seek care, our veterans need and deserve access to the best and safest possible health car… https://t.co/Xs860AjmPM",0.0
331,RT @RepMarcyKaptur: Senate Appropriations Committee matches our mark for the Great Lakes Restoration Initiative: $300 million. This helps t…,0.0
332,"We must show strong leadership on climate change, reaffirm our commitment to future generations and take action to… https://t.co/qeTLGkHUPs",0.0
333,I was honored to meet the boy scouts from @GlaciersEdgeBSA! I’m inspired by your commitment to the scouts’ mission… https://t.co/4yeVZlIcZg,0.0
334,"“Households earning between $75,000 and $100,000 will see, on average, no tax cut. And households earning less than… https://t.co/vjxIaaNyG0",0.0
335,"Love to see my Packers in their throwback uniforms. Get loud, Lambeau! Beat the Ravens! #GoPackGo #GBvsBAL https://t.co/CT6VC42hx5",0.0
336,WBAY Green Bay: Baldwin questions bank about Appleton Coated closure https://t.co/XwTydLYQ03,0.0
337,RT @PostCrescent: Appleton Coated employees: Here's the latest effort on your behalf. https://t.co/NSQQRCexOq,0.0
338,Today my undefeated @UWBadgers take on Michigan. I ran into @RepDebDingell this week and bet her all the cheese cur… https://t.co/Oqm45QLFvm,0.0
339,This weekend is the start of deer hunting season! Good luck to all of the deer hunters in Wisconsin for a safe and successful hunt.,0.0
340,"The average deduction in Wisconsin is $11,653 and nearly $10 billion of Wisconsinites paychecks would be subject to… https://t.co/g9WYGlBluN",0.0
341,29 million+ US #smallbusinesses  support our local economies every day. Let's show our support and #shopsmall this holiday season.,0.0
342,Wishing you and your family a happy and blessed Thanksgiving. #HappyThanksgiving https://t.co/AnYmx28jhB,0.0
343,Recently visited @AF_Academy &amp,0.0
344,"My prayers are with those involved in the crash of the @USNavy C2-A aircraft in the Pacific, especially the three w… https://t.co/v3gSfJ42Ti",0.0
345,"As we enter the holiday season and prepare to show family &amp; friends how much they mean to us, I'm encouraging every… https://t.co/7tzKCzluXs",0.0
346,Great to visit with you and hear about how your hard work is paying off. Glad you're living your American Dream &amp,0.0
347,"RT @TimesRecord: U.S. Sen. @JohnBoozman tours Crawford County jail and calls the facility ""impressive"" https://t.co/11COCb0lKj",0.0
348,"#TaxReform is so important because it will help create jobs, encourage investment, and let middle-income Arkansans… https://t.co/lPmsJExNkZ",0.0
349,The death of Border Patrol Agent Rogelio Martinez in the line of duty is tragic. I'm praying for his family &amp,0.0
350,"I’ve enjoyed visits today to Altus, Ozark and Van Buren which included a tour of the new Crawford County jail. Than… https://t.co/0UwIQ5GEu6",0.0
351,Leading a bipartisan group of senators in asking Commerce Sec. Wilbur Ross to conduct a robust economic analysis ev… https://t.co/vVx4uok1Kw,0.0
352,I support @WFP and its efforts to provide food assistance around the globe. We can help end the humanitarian crisis… https://t.co/tN3jeYVdY8,0.0
353,RT @columbia_ncdp: @JohnBoozman providing the closing remarks to the Resilience Summit.  #safekids https://t.co/H6qPhvj1Nd,0.0
354,Looking forward to debating the bill on the floor of the Senate very soon. Arkansas families need #taxrelief and I… https://t.co/c1u3tYmTiU,0.0
355,"Congratulations to 4th generation rice farmer Jennifer James of Newport, #AR. Jennifer is the @FieldtoMarket 2017 F… https://t.co/jCKARsg6Rm",0.0
356,"#Senate passed the National Defense Authorization Act conference report yesterday, including a provision I offered… https://t.co/qVsoacjpGF",0.0
357,I'm incredibly sad to learn AR State Sen. Greg Standridge passed away after battling cancer. Greg answered the call… https://t.co/u6ScgKIh2o,0.0
358,Today is #WorldPancreaticCancerDay &amp,0.0
359,Great meeting with Hot Springs Chamber representatives today. Always valuable to visit with and get updates from lo… https://t.co/6praKd7XZY,0.0
360,Two more opportunities this week to meet w/ my staff at one of our mobile office events. If you're in or near Van B… https://t.co/MtG6aBAHfE,0.0
361,"Happy Thanksgiving! I am so thankful for my family and friends, and for this great nation. What are you most thankful for?",0.0
362,We have to use this time as a tipping point to address the overall issue of inappropriate conduct in the workplace-… https://t.co/jzhS0tEXpd,0.0
363,The @washingtonpost reported that The Office of Compliance paid out $17 million for 264 settlements of federal empl… https://t.co/ng3xZNFZs3,0.0
364,"Don’t be fooled by the name “net-neutrality.” Net-neutrality regulates the internet, and is the opposite of a free… https://t.co/xVnpB1Hobz",0.0
365,@realdonaldtrump’s executive order needs to be in place. What you don’t want to happen is sanctuary cities popping… https://t.co/ER0Ifjmvvq,0.0
366,What happens if you want to have a sanctuary city for other parts of federal law evasion? Sanctuary cities are a da… https://t.co/g9siyMSScE,0.0
367,"Ready to talk about why @POTUS needs to build that wall, and how sanctuary cities encourage more illegal immigratio… https://t.co/vUp1zDSAv9",0.0
368,"Finally, we have a leader who is not afraid to stand up to our enemies. I fully support @POTUS' decision to again d… https://t.co/WLcu6tYel6",0.0
369,"We have 122,000 families in TN that had to pay Obamacare’s individual mandate penalty last year. This mandate is hu… https://t.co/dde9cjHSnL",0.0
370,The Senate has to pass #TaxReform. They need to get in conference with the House and provide tax relief for hard-wo… https://t.co/ApvF8XIFQC,0.0
371,Catch me on @FoxNews discussing what's next for #TaxReform with @MelissaAFrancis!,0.0
372,"Right after I voted yes for #TaxReform, I spoke w/ @WKRN about why this will help families &amp; small businesses in TN https://t.co/kml04na7iG",0.0
373,"@realDonaldTrump, aka ""the closer,"" came to talk to us about #taxreform for jobs, jobs, jobs! https://t.co/5JATr6PIet",0.0
374,Two quick points before I vote yes for the #TaxBill: https://t.co/bIoj6Jq3PS,0.0
375,Happening now: Chairing the #SubCommTech 5G Hearing. It's essential the US maintains its position as the global lea… https://t.co/DWqj4pw3Wn,0.0
376,"Big day on Capitol Hill! I'm on my way to Chair the 5G Broadband Hearing, then meeting w/ @realDonaldTrump about th… https://t.co/o4Kzw0dKNJ",0.0
377,"RT @theblaze: Rep. @MarshaBlackburn joins @DocThompsonShow and The Morning Blaze crew

Listen:https://t.co/j9yldYiR26
#WhatILearnedToday",0.0
378,Tune in now to listen to @DocThompsonShow and me discuss Uranium One!,0.0
379,Honored to speak at the @aga_naturalgas Women's Leadership Conference. Natural gas is a crucial part of our nation'… https://t.co/6Z9Jptc7si,0.0
380,#FlatterFairerSimpler---that's what you're going to get in the #taxbill that we're going to vote on in the House to… https://t.co/uINd5yrnby,0.0
381,"As we take time to reflect on another year’s blessings, I wish you and your family a happy and safe Thanksgiving. https://t.co/thZkBmk5u9",0.0
382,Yesterday I cheered on UNT’s #MeanGreen as they went on to defeat Army 52-49. It was a great game for my alma mater. https://t.co/YKM42LpwCu,0.0
383,Thanks @EW_UNT #GMG https://t.co/8k52x2Bytk,0.0
384,Yesterday the House passed a major tax reform package for the first time since 1986. Today's weekly address breaks… https://t.co/miycLud3eo,0.0
385,One key insight from my teletown hall last night: Of the 26th District constituents who were dialed and chose to pa… https://t.co/qv92D7vHop,0.0
386,"Last night I held a teletown hall with almost 2,500 constituents from the 26th District to hear your concerns and i… https://t.co/U2M063cxCx",0.0
387,Wondering how the GOP tax plan compares with current law? Here's a breakdown you might find useful - from the… https://t.co/GVjsHbP6al,0.0
388,The Pentagon should be held to the same level of accountability as other federal agencies when it comes to spending… https://t.co/r6MnAjnwyO,0.0
389,"On #VeteransDay, we honor the many men and women who have served our nation. Please join me in thanking the veteran… https://t.co/byI4xj2Igs",0.0
390,This morning we gathered in Denton Square to honor our veterans here in North Texas and around the country. Our nat… https://t.co/pRzDhfCpWO,0.0
391,Thank you to my friend and fellow Texan @JudgeTedPoe for your service to our state and nation. I have enjoyed servi… https://t.co/5DDltBeZ5X,0.0
392,Today the House voted to fund important public health priorities that will help North Texans and all Americans. https://t.co/A6h6PqG1gh,0.0
393,"Today's bill includes priorities that will help North Texans, and Americans across the country, who rely on vital h… https://t.co/eY2c89l8iB",0.0
394,"Today the House took bipartisan action to prevent potential cuts to Medicare by repealing IPAB, an unelected board… https://t.co/JWCEPCfal0",0.0
395,Thank you to my friend Rep. @LamarSmithTX21 for your service to our state and nation. We will miss you and your leadership in the House.,0.0
396,Congratulations to the @astros! I'm happy to see our fellow Texans in Houston win their first World Series.,0.0
397,I wish my friend @RepHensarling the best in his retirement. We'll miss his leadership and service to the people of Texas and all Americans.,0.0
398,I had the opportunity to introduce helicopter pilot Ross Perot Jr. &amp,0.0
399,Tomorrow is National Prescription Drug #DEATakeBack Day. Find the closest collection site to you with @DEAHQ:… https://t.co/RMzffaWzw4,0.0
400,"This week's vote to pass a budget is another step toward more jobs, fairer taxes, and bigger paychecks. #TaxReform https://t.co/b5l1ARcGwJ",0.0
401,Wishing you and yours a happy and blessed Thanksgiving. https://t.co/dejSvPT8sO,0.0
402,"Happy 228th birthday, North Carolina! On this day in 1789, #NC became the 12th U.S. state. https://t.co/W0lwqaifre",0.0
403,Have questions about enrolling in ACA health care ? My office and I are here to help: https://t.co/Su5tPOkcAf https://t.co/w4TIi7u2Q2,0.0
404,"ICYMI: Yesterday, I voted NO on the disastrous GOP tax bill. Here's why: https://t.co/0hRZ2v4Hdb",0.0
405,"Report from @amprog: 706,000 working families in North Carolina would see a tax hike in 2027 under the House GOP ta… https://t.co/aAKXvGjpLh",0.0
406,"Today, House Republicans rammed through a tax bill that hikes taxes for 36 million families, adds to the deficit, a… https://t.co/XVvfbAI35f",0.0
407,"We know what the GOP tax plan really does- raises taxes on working families, hands tax cuts to the super rich, and… https://t.co/ReNwCFqG8g",0.0
